"EJ_Cas9_1"	"EJ_Cas9_2"	"EJ_Cas9_3"	"EJ_KO_1"	"EJ_KO_2"	"EJ_KO_3"
"RP1-286D6.5"	16.2665984577754	17.2091137732034	3.26283270603104	11.662542419101	15.0393854051549	14.7226628389633
"CEP104"	51.0808056386518	51.2589505048933	82.3769292605014	78.9123114770692	52.6241017650208	48.4832517627929
"DFFB"	6.22093708725123	5.84162577622501	8.52175130281049	3.70792788868156	7.20350818309062	6.34597536162211
"C1orf174"	12.1884285894663	12.0779559967895	9.75011185096335	8.11307298720069	9.81546725711203	11.4919844730466
"NPHP4"	13.5247780378388	11.972701478299	5.68116753520699	13.6274272831887	14.9294081809855	15.1841883198085
"KCNAB2"	2.30405077305601	2.15771762905608	1.11320174676353	1.07751750611259	2.72193629819073	9.41511980924298
"CHD5"	49.5370916207043	49.5748782090447	73.8935642248207	99.6703693154147	90.2363124309291	107.281598022477
"RPL22"	625.849311485205	641.736799236826	1010.82557232842	657.063836889187	591.869926173251	675.673303957437
"RNF207"	18.8010543081371	18.7353042913162	14.0877600366282	22.1524922580206	35.4126661825218	23.4454944269384
"ICMT"	58.6380921742755	60.1792709469666	46.1019068228621	26.5576373565397	50.2046028332957	48.2524890223703
"GPR153"	0.645134216455683	0.999917925660136	0.191931335648885	0.633833827125054	8.71569501541881	10.6150860594406
"ACOT7"	65.3428799238685	68.7838278335683	42.685529048312	21.0115913691955	38.4370398471782	48.0217262819477
"TNFRSF25"	0.115202538652801	0.210509036981081	0.230317602778662	0.126766765425011	0.742346263142927	1.33842389445121
"PLEKHG5"	2.05060518801985	2.31559940679189	1.45867815093152	1.36274272831887	5.55384982055079	8.1228484628763
"NOL9"	12.6492387440775	11.3674879969784	11.4391076046735	12.7083682338573	8.7981779335458	7.569017885862
"ZBTB48"	13.778223622875	13.2883829594308	4.64473832270301	20.948207986483	15.3418227716205	16.5226122142597
"KLHL21"	17.1421377515367	17.8669545137693	4.14571685001591	5.92634628361925	12.6748750855144	14.2380610840758
"PHF13"	18.7088922772148	20.2878084390517	12.3603780157882	18.064264073064	21.3355814888486	23.1685791384313
"THAP3"	23.4091558542491	24.0506574750885	9.44302171392514	20.567907690208	20.7582010619596	22.4993671912056
"DNAJC11"	142.298175743939	149.671925293549	195.616417293343	172.497876052083	128.838318114361	82.5438322491719
"CAMTA1"	31.4963740676757	35.2865773239538	28.2139063403861	26.3041038256897	28.6765612021508	48.4832517627929
"VAMP3"	50.9425625922684	52.5220047267798	56.274267612253	40.5019815532909	38.4095455411359	40.660394862466
"PER3"	67.4395661273495	61.521266057721	79.0757102873406	60.2775969595926	25.3222558649865	42.7372595262696
"RP3-467L1.4"	11.7967399580468	11.8148197005632	11.8997428102309	9.31735725873829	3.79421423384163	8.46899257351023
"UTS2"	4.2164129146925	3.78916266565946	6.52566541206209	3.51777774054405	1.48469252628585	2.58454269273337
"PARK7"	169.923744512881	178.748486026561	167.440897220087	181.593391471328	162.848774688724	153.941824135931
"Y_RNA"	9.67701324683525	9.26239762716758	19.8840863732245	12.042842715376	11.9600231284138	10.2689419488067
"ERRFI1"	53.7995855508579	52.1799275416855	55.0075207969704	250.966503850165	116.685834843651	109.266157590112
"SLC45A1"	0.645134216455683	0.842036147924325	0.076772534259554	1.17259258018135	2.30952170755577	1.68456800508514
"RERE"	86.0332558659115	93.1502488641285	123.642166425012	112.251970783847	109.097406375968	104.997046892293
"RPL7P11"	1.03682284787521	0.947290666414866	0.729339075465762	0.538758753056296	0.769840569185257	0.599983125098817
"ENO1"	1991.36804264458	2015.38720642725	2019.46312743044	1528.96564948241	2315.15804029445	1882.19321598307
"MIR6728"	4.12425088377026	5.34166681339494	4.45280698705413	3.73961958003782	6.62612775620168	3.5998987505929
"GPR157"	1.10594437106689	0.947290666414866	1.18997428102309	0.760600592550064	1.62216405649751	1.17688997615537
"H6PD"	7.25775993512644	7.34150266471521	4.3376481856648	31.5332328994714	30.931094297622	19.7763668542187
"SPSB1"	3.6404002214285	3.13132192509359	1.68899575371019	4.50022017258788	2.47448754380976	2.60761896677563
"SLC25A33"	4.88458763887875	4.55225792471588	2.80219750047372	5.16574569106919	3.27182241903734	6.39212790970663
"TMEM201"	13.8243046383361	13.4988919964118	5.22053232964967	7.57431423414439	10.062916011493	12.5534930789906
"PIK3CD"	9.42356766179909	9.89392473811082	4.3376481856648	5.894654592263	10.062916011493	13.4765440406811
"PIK3CD-AS2"	1.63587604886977	1.92089496245237	0.959656678244424	2.50364361714396	3.49177686737599	5.79214478460781
"CLSTN1"	219.460836133585	230.638963642397	204.982666473009	259.871869121272	422.120080667902	335.598253396619
"CTNNBIP1"	10.2069449246381	10.3938837009409	3.68508164445859	7.76446438228191	14.5994765084776	19.4071464695425
"RP11-84A14.5"	0.783377262839044	0.684154370188514	0.153545068519108	0.47537537034379	1.23724377190488	1.54611036083157
"LZIC"	25.7823281504968	25.7610434005598	50.5547138099163	34.3854851215342	20.125832022986	16.8687563248937
"NMNAT1"	12.4879551899636	12.4200331818838	16.9667300713614	12.0111510240198	15.3418227716205	10.5458572373138
"UBE4B"	74.1904348924036	76.9147393869626	70.7075040530492	36.2869866029093	64.0617330786304	60.6906007311496
"KIF1B"	84.3052177861195	83.4142059037535	147.019403107046	90.9234625010889	91.2536017544953	82.8669000857636
"PGD"	179.531636236524	191.615850912029	202.602717910963	134.150929511018	225.288343710857	172.587453562079
"RP4-736L20.3"	3.04134702043394	3.55233999905575	5.45084993242833	2.44026023443146	1.26473807794721	0.830745865521439
